longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,MedianPrice
-118.18,34.13,44,2734,415.0,1057,424,7.9213,<1H OCEAN,477800
-121.54,36.7,12,6758,1241.0,3918,1100,3.525,<1H OCEAN,201700
-120.87,37.07,26,2036,401.0,1343,414,3.6331,INLAND,88600
-119.77,36.77,29,2554,705.0,2669,655,1.2176,INLAND,61900
-118.31,33.9,30,2407,581.0,1724,531,3.4792,<1H OCEAN,194700
-120.86,37.76,32,964,198.0,623,201,3.0917,INLAND,88900
-117.94,33.94,26,1962,540.0,1236,520,2.2156,<1H OCEAN,145000
-123.11,39.32,20,2745,504.0,1421,430,3.3431,INLAND,137500
-122.29,37.81,20,835,161.0,290,133,2.483,NEAR BAY,137500
-120.67,35.62,6,12779,2441.0,6085,2157,3.8661,<1H OCEAN,168100
-118.7,34.28,27,3536,646.0,1837,580,4.4964,<1H OCEAN,238300
-118.16,33.97,23,1516,457.0,1977,435,2.3068,<1H OCEAN,157800
-117.24,34.14,6,2383,606.0,1301,488,3.016,INLAND,107500
-117.29,33.04,30,2750,555.0,1281,520,4.7333,NEAR OCEAN,286900
-117.78,33.86,16,4390,660.0,2146,633,6.1504,<1H OCEAN,266000
-119.28,35.99,20,2911,597.0,1746,588,1.7372,INLAND,51000
-116.84,32.86,16,2502,532.0,1211,494,3.2516,<1H OCEAN,202100
-121.87,37.3,28,859,199.0,455,211,2.3293,<1H OCEAN,215900
-121.65,40.88,15,2909,549.0,1537,522,3.0179,INLAND,61300
-122.8,38.37,26,1634,315.0,909,317,4.1731,<1H OCEAN,257200
-120.69,36.84,18,902,195.0,771,174,2.2083,INLAND,55000
-118.25,33.98,37,1045,361.0,1666,337,1.7929,<1H OCEAN,97200
-120.05,36.98,16,3705,739.0,2463,697,2.5288,INLAND,61800
-117.04,32.72,24,5474,955.0,3020,904,4.0813,NEAR OCEAN,137000
-122.24,37.43,36,2410,361.0,934,377,7.652,NEAR OCEAN,500001
-118.47,34.15,43,804,117.0,267,110,8.2269,<1H OCEAN,500001
-120.79,37.08,9,97,20.0,91,22,2.9063,INLAND,55000
-117.25,32.74,36,1830,430.0,755,419,2.9904,NEAR OCEAN,286800
-121.78,37.24,17,2123,341.0,1067,339,6.0062,<1H OCEAN,262700
-117.97,33.65,26,2379,336.0,988,346,5.3674,<1H OCEAN,339300
-118.15,35.04,29,1671,368.0,821,337,2.16,INLAND,56800
-117.27,32.82,35,2908,595.0,1068,529,4.1793,NEAR OCEAN,500001
-122.45,37.67,36,1664,326.0,963,322,4.7813,NEAR OCEAN,246400
-117.11,33.11,17,2641,627.0,1167,647,2.2875,<1H OCEAN,132400
-118.08,33.78,34,2287,347.0,1051,346,5.5767,<1H OCEAN,372000
-120.25,38.04,22,4173,763.0,1086,444,2.5562,INLAND,136200
-118.27,33.98,44,1722,457.0,2177,401,2.125,<1H OCEAN,92500
-118.09,33.84,23,4412,910.0,2380,825,4.54,<1H OCEAN,213100
-122.03,38.27,24,3580,735.0,1959,731,2.7284,INLAND,118500
-122.01,36.98,47,2403,517.0,1144,455,2.5954,NEAR OCEAN,229400
-122.28,37.77,52,1468,363.0,870,347,2.9688,NEAR BAY,220800
-118.31,34.11,52,1875,303.0,735,293,5.8659,<1H OCEAN,433300
-118.43,33.99,42,2558,558.0,1328,541,4.875,<1H OCEAN,301300
-119.29,36.34,10,1832,455.0,1664,429,2.0227,INLAND,53300
-120.94,40.17,22,1334,261.0,597,222,2.2132,INLAND,89200
-117.24,33.2,26,1701,404.0,989,367,2.5119,<1H OCEAN,171700
-122.42,37.78,27,1728,884.0,1211,752,0.8543,NEAR BAY,500001
-117.99,33.76,30,1572,362.0,1351,359,3.369,<1H OCEAN,190900
-122.04,37.67,29,1694,251.0,690,242,6.0501,NEAR BAY,254200
-119.18,34.21,30,1096,231.0,741,229,3.8625,NEAR OCEAN,234700
-120.44,34.96,39,1228,379.0,851,341,1.899,<1H OCEAN,113300
-124.17,40.8,52,1557,344.0,758,319,1.8529,NEAR OCEAN,62500
-117.85,34.07,32,761,101.0,295,95,11.1077,<1H OCEAN,500001
-117.0,32.64,11,3098,490.0,1391,484,4.9792,NEAR OCEAN,170400
-117.27,34.05,34,1703,395.0,849,359,3.1607,INLAND,138200
-118.24,33.95,40,1193,280.0,1210,286,1.35,<1H OCEAN,89500
-117.31,34.04,5,2785,577.0,1310,536,3.39,INLAND,149500
-122.42,37.71,44,2080,489.0,1781,478,3.6827,NEAR BAY,215300
-122.2,37.79,44,1621,452.0,1354,491,2.619,NEAR BAY,134700
-118.33,34.1,45,1913,696.0,1552,611,2.0888,<1H OCEAN,237500
-118.34,34.18,45,3566,701.0,1601,653,3.8668,<1H OCEAN,232000
-118.12,34.15,19,557,216.0,673,212,2.1763,<1H OCEAN,168800
-122.25,37.81,29,4656,1414.0,2304,1250,2.4912,NEAR BAY,257800
-122.49,37.6,33,3507,669.0,1697,660,4.0795,NEAR OCEAN,270600
-122.15,38.04,14,2804,587.0,1083,573,2.6466,NEAR BAY,168500
-121.23,37.82,8,1289,235.0,867,239,4.6821,INLAND,138500
-121.48,38.46,8,10505,1777.0,6002,1694,4.0516,INLAND,121200
-118.41,34.03,36,3053,635.0,1234,577,5.1637,<1H OCEAN,500001
-118.36,34.03,43,1690,379.0,1017,359,2.1078,<1H OCEAN,133500
-118.27,33.92,34,1178,260.0,1166,244,1.9185,<1H OCEAN,93300
-122.47,37.78,52,2169,522.0,1220,505,3.1989,NEAR BAY,446900
-118.39,33.79,30,4402,563.0,1582,551,10.898,NEAR OCEAN,500001
-119.36,36.21,18,1082,202.0,793,213,2.4032,INLAND,60000
-121.83,37.99,18,2741,449.0,1507,460,4.7566,INLAND,142500
-122.0,37.86,18,8953,1074.0,3011,993,10.7372,<1H OCEAN,500001
-122.33,40.6,5,6383,1206.0,2965,1141,3.8103,INLAND,111100
-119.59,36.64,27,823,171.0,798,200,3.0521,INLAND,113800
-120.72,38.42,17,5654,1085.0,2237,953,3.0465,INLAND,144100
-122.08,37.41,20,1896,456.0,1069,436,4.6875,NEAR BAY,288900
-121.62,36.69,12,512,144.0,767,149,2.2667,<1H OCEAN,72900
-118.33,34.02,42,2043,378.0,869,416,3.5,<1H OCEAN,181100
-122.23,38.12,49,2715,435.0,1006,429,4.2308,NEAR BAY,145800
-122.03,37.96,20,2636,691.0,1142,627,2.1083,NEAR BAY,162500
-118.29,33.84,34,2617,558.0,1396,515,5.061,<1H OCEAN,218000
-119.06,34.23,23,3471,510.0,2002,555,5.2742,<1H OCEAN,257500
-117.91,33.74,25,4273,965.0,2946,922,2.9926,<1H OCEAN,183200
-122.33,37.58,43,1772,422.0,1573,401,2.7474,NEAR OCEAN,233100
-117.82,33.9,25,1137,170.0,524,164,7.5744,<1H OCEAN,259300
-118.23,34.14,25,2864,844.0,1745,803,2.9167,<1H OCEAN,224300
-118.46,33.97,19,1658,427.0,648,378,3.8698,<1H OCEAN,500001
-120.43,34.96,19,2350,631.0,1291,515,1.0349,<1H OCEAN,130800
-122.15,37.73,45,3758,819.0,1573,736,2.8355,NEAR BAY,245400
-118.36,34.16,45,1755,335.0,822,342,5.1423,<1H OCEAN,322900
-121.31,38.97,16,1210,228.0,726,222,2.7083,INLAND,82100
-117.27,34.49,7,2344,351.0,846,314,4.7361,INLAND,174500
-118.01,33.78,19,2648,478.0,1160,452,5.9357,<1H OCEAN,207400
-122.12,37.89,30,3227,733.0,1260,684,4.125,NEAR BAY,257100
-122.22,37.4,32,2297,287.0,814,283,15.0001,NEAR OCEAN,500001
-122.28,37.91,48,2083,298.0,685,286,7.3089,NEAR BAY,331200
-121.93,36.59,25,2201,353.0,622,295,5.0621,NEAR OCEAN,386500
-122.34,37.96,15,6487,1717.0,3408,1560,2.1991,NEAR BAY,133300
-121.19,37.81,8,4019,857.0,1959,782,2.7321,INLAND,175000
-119.67,36.73,27,2845,417.0,1219,460,4.9196,INLAND,117900
-119.8,36.75,52,1788,449.0,1156,418,1.7298,INLAND,58400
-118.19,33.86,38,2009,524.0,1449,451,2.7045,<1H OCEAN,155400
-122.45,37.79,52,1734,482.0,731,429,1.4804,NEAR BAY,425000
-122.27,37.77,52,1731,377.0,872,363,4.1667,NEAR BAY,225800
-117.88,34.08,30,6132,1538.0,3147,1449,2.7763,<1H OCEAN,187800
-122.01,37.4,24,1297,297.0,441,282,3.1439,<1H OCEAN,47500
-122.27,38.12,42,5266,1167.0,3124,1025,2.7375,NEAR BAY,120000
-121.92,38.02,16,1840,355.0,1288,338,4.2067,INLAND,125000
-118.26,33.97,52,1331,346.0,1144,362,1.5326,<1H OCEAN,90600
-122.0,37.4,17,4324,854.0,1656,885,3.6619,<1H OCEAN,232400
-118.4,34.06,37,3781,873.0,1725,838,4.1455,<1H OCEAN,500001
-117.91,33.61,40,2790,531.0,952,424,4.8,<1H OCEAN,500001
-122.43,37.8,52,2802,622.0,954,572,4.5399,NEAR BAY,500001
-122.25,38.1,52,2315,556.0,1113,486,2.5042,NEAR BAY,147900
-117.38,33.67,9,13288,2728.0,7235,2350,3.375,<1H OCEAN,131800
-117.74,33.62,16,1889,590.0,686,537,3.4706,<1H OCEAN,241700
-117.79,34.07,33,1694,333.0,1689,301,3.7583,INLAND,116300
-118.18,34.06,33,278,71.0,266,56,0.8941,<1H OCEAN,98200
-122.24,37.8,52,1591,373.0,1118,347,2.1563,NEAR BAY,128600
-119.17,34.29,18,3932,724.0,1896,680,5.2953,NEAR OCEAN,279400
-119.87,36.81,6,1891,341.0,969,330,4.6726,INLAND,107800
-122.7,38.44,35,1304,343.0,822,304,3.2935,<1H OCEAN,157800
-122.15,37.44,52,1945,293.0,708,275,6.1655,NEAR BAY,500001
-118.37,34.17,15,3327,1011.0,2683,857,2.3784,<1H OCEAN,185400
-121.5,38.54,44,1167,201.0,452,209,3.7344,INLAND,179800
-117.65,33.53,7,6814,785.0,2175,681,10.49,<1H OCEAN,500001
-121.26,38.13,25,2549,675.0,2053,648,2.0875,INLAND,83100
-116.95,32.81,31,1277,293.0,698,237,3.1106,<1H OCEAN,147700
-122.49,37.98,34,1256,178.0,460,174,6.4271,NEAR BAY,451700
-122.79,38.54,5,3986,737.0,1887,687,3.7768,<1H OCEAN,213800
-119.29,34.45,26,2849,535.0,1383,532,2.6893,<1H OCEAN,230800
-120.96,37.65,34,1700,325.0,972,326,2.4485,INLAND,95500
-119.6,36.57,33,1923,403.0,1205,389,1.8333,INLAND,68300
-117.66,34.07,33,2081,409.0,1008,375,2.587,INLAND,138100
-121.87,38.02,52,2264,439.0,1403,476,2.7083,INLAND,99400
-122.14,37.88,34,6986,1096.0,2865,1124,6.2275,NEAR BAY,394400
-116.26,33.72,10,9404,1827.0,3208,1283,3.1086,INLAND,105800
-122.39,38.37,33,1066,191.0,403,163,6.8,<1H OCEAN,240800
-118.1,33.84,36,1915,316.0,850,319,4.7222,<1H OCEAN,225800
-117.87,33.74,16,1243,365.0,1925,376,2.7632,<1H OCEAN,158900
-118.47,34.15,7,6306,1473.0,2381,1299,4.642,<1H OCEAN,457300
-121.77,38.01,13,2983,534.0,1417,510,3.9861,INLAND,168100
-119.78,36.74,15,1461,415.0,924,356,2.5045,INLAND,90300
-119.38,36.56,14,3965,804.0,1945,733,2.6906,INLAND,95300
-119.73,36.59,31,1551,296.0,1058,287,3.3438,INLAND,92600
-116.89,33.79,12,701,130.0,434,110,2.0577,INLAND,56700
-122.05,37.93,15,7803,1603.0,2957,1546,4.45,NEAR BAY,184900
-117.07,33.01,25,2120,381.0,588,359,3.1187,<1H OCEAN,169400
-121.97,37.79,16,3873,484.0,1451,501,6.7857,<1H OCEAN,341300
-122.43,37.78,17,2728,908.0,1670,893,1.077,NEAR BAY,115000
-118.3,33.84,37,1241,226.0,621,255,4.9196,<1H OCEAN,232400
-121.32,38.26,4,6125,1063.0,3077,953,4.1179,INLAND,134600
-117.13,32.73,43,2706,667.0,1531,614,2.1513,NEAR OCEAN,145000
-117.72,33.62,21,2322,518.0,662,457,3.1679,<1H OCEAN,110000
-117.07,34.24,21,4773,1047.0,337,130,3.9375,INLAND,115000
-117.68,34.08,28,2459,492.0,1230,498,3.0978,INLAND,137200
-122.15,37.35,23,3814,485.0,1344,464,12.9792,NEAR BAY,500001
-118.27,33.79,26,2109,651.0,2120,605,2.1447,<1H OCEAN,158700
-117.18,32.81,19,6823,1509.0,3784,1509,3.1032,NEAR OCEAN,179500
-118.46,34.04,25,2768,850.0,1558,784,3.6976,<1H OCEAN,360000
-120.71,37.38,14,1979,432.0,1756,382,2.6923,INLAND,71400
-119.23,34.19,16,5297,810.0,1489,667,6.4522,NEAR OCEAN,500001
-118.19,34.13,50,1309,302.0,883,293,3.1287,<1H OCEAN,198000
-118.11,33.86,33,2389,410.0,1229,393,5.3889,<1H OCEAN,234900
-121.27,38.12,37,2232,504.0,1455,471,2.5587,INLAND,87800
-118.63,34.22,18,1376,225.0,670,205,6.5146,<1H OCEAN,277600
-121.17,38.68,37,1252,267.0,686,256,3.0,INLAND,121900
-121.31,38.61,17,992,151.0,316,159,6.6238,INLAND,326700
-117.78,34.06,33,1056,272.0,964,300,2.4464,INLAND,128700
-118.13,34.04,42,2205,451.0,1392,423,4.3646,<1H OCEAN,211400
-117.05,32.75,43,1718,344.0,826,336,2.7014,NEAR OCEAN,133700
-116.95,33.68,11,1183,178.0,543,147,4.4792,INLAND,173900
-118.13,34.12,46,3156,430.0,1109,423,10.7397,<1H OCEAN,500001
-120.34,38.25,17,5497,1056.0,997,408,2.9821,INLAND,111500
-120.41,34.87,15,1534,251.0,761,240,4.9028,<1H OCEAN,193600
-117.16,32.8,22,2259,634.0,1213,601,2.5,NEAR OCEAN,177800
-117.79,33.56,36,2057,329.0,658,309,7.866,<1H OCEAN,500001
-120.98,37.65,40,422,63.0,158,63,7.3841,INLAND,172200
-121.28,38.64,19,3574,669.0,1373,643,3.6298,INLAND,242100
-119.81,36.8,38,2252,325.0,777,314,6.1575,INLAND,160100
-120.26,37.11,33,1097,254.0,627,253,1.2794,INLAND,50700
-118.4,34.23,36,1643,349.0,1414,337,4.1181,<1H OCEAN,172700
-117.2,32.79,31,3417,533.0,1245,532,4.7788,NEAR OCEAN,276000
-121.82,36.54,22,1746,363.0,886,364,5.5469,<1H OCEAN,378800
-117.44,34.1,43,1614,400.0,926,349,2.075,INLAND,95100
-118.88,34.28,22,3369,771.0,2751,710,4.0474,<1H OCEAN,182100
-118.3,33.88,29,850,229.0,563,204,3.7375,<1H OCEAN,247700
-118.36,34.09,36,1390,458.0,874,468,2.5812,<1H OCEAN,200000
-116.99,32.72,14,1771,301.0,1046,284,4.775,<1H OCEAN,143300
-122.3,38.31,34,1797,395.0,1162,407,3.455,NEAR BAY,137500
-122.39,41.41,23,910,199.0,370,169,1.7448,INLAND,80100
-121.92,37.72,22,4638,716.0,2302,687,5.347,<1H OCEAN,219500
-117.99,33.87,16,1689,499.0,1260,453,3.1205,<1H OCEAN,174000
-118.03,33.97,36,1601,290.0,715,284,4.8152,<1H OCEAN,232400
-122.22,37.37,26,440,202.0,322,218,5.1831,NEAR OCEAN,350000
-119.08,35.35,20,892,129.0,331,135,7.1837,INLAND,176300
-117.25,32.79,37,1467,442.0,651,354,2.375,NEAR OCEAN,340400
-116.92,32.82,34,1765,284.0,772,282,5.0118,<1H OCEAN,165300
-118.52,34.21,34,1663,299.0,762,282,5.1265,<1H OCEAN,211000
-119.19,34.22,26,3175,736.0,2460,775,3.125,NEAR OCEAN,219900
-122.02,37.38,32,1889,487.0,1321,508,3.2574,<1H OCEAN,254400
-121.32,38.71,14,4594,774.0,2474,782,4.5245,INLAND,127500
-121.29,37.8,6,110,26.0,69,24,3.7292,INLAND,475000
-117.41,33.96,24,4481,901.0,2398,823,3.864,INLAND,123400
-118.11,34.14,52,2401,332.0,810,308,6.0948,<1H OCEAN,358700
-117.7,34.05,24,2834,470.0,1815,471,4.7357,INLAND,162500
-114.31,34.19,15,5612,1283.0,1015,472,1.4936,INLAND,66900
-121.94,37.34,36,3142,632.0,1372,560,5.0175,<1H OCEAN,246100
-117.84,33.81,26,5574,1025.0,2607,988,4.0324,<1H OCEAN,244900
-122.05,36.97,20,2428,473.0,1145,454,3.6797,NEAR OCEAN,263800
-118.12,34.02,25,2655,558.0,1466,525,3.0529,<1H OCEAN,265800
-117.83,34.01,16,9446,1650.0,4911,1534,5.0111,<1H OCEAN,212900
-122.29,37.91,38,2591,424.0,905,378,5.1691,NEAR BAY,263200
-116.96,33.62,8,1003,167.0,388,140,4.2917,INLAND,221900
-121.92,37.74,8,452,51.0,140,43,12.5915,<1H OCEAN,432400
-118.39,34.22,40,712,149.0,533,155,3.695,<1H OCEAN,165200
-120.28,38.03,13,2095,391.0,860,331,3.6838,INLAND,145700
-118.32,34.09,28,2173,819.0,2548,763,1.879,<1H OCEAN,218800
-118.38,34.08,25,4625,1307.0,1739,1191,3.3989,<1H OCEAN,485000
-117.89,33.61,16,2413,559.0,656,423,6.3017,<1H OCEAN,350000
-122.83,38.99,15,289,49.0,191,54,1.6833,INLAND,113900
-118.26,33.93,42,1433,295.0,775,293,1.1326,<1H OCEAN,104800
-117.73,33.49,31,5112,778.0,1530,648,10.3983,<1H OCEAN,500001
-118.16,34.09,33,1515,415.0,1345,346,2.375,<1H OCEAN,175000
-114.98,33.82,15,644,129.0,137,52,3.2097,INLAND,71300
-118.34,34.03,48,1426,331.0,784,356,1.6581,<1H OCEAN,118800
-118.18,34.22,40,1983,298.0,853,271,5.9845,<1H OCEAN,241700
-122.26,37.54,5,3264,442.0,1607,453,9.1415,NEAR BAY,500001
-118.35,34.06,52,1368,322.0,617,303,5.3819,<1H OCEAN,440900
-122.07,37.59,15,3475,686.0,2568,653,4.6211,NEAR BAY,151400
-117.54,34.47,4,6712,1200.0,3126,1026,3.2277,INLAND,126500
-122.08,37.61,6,2605,474.0,1568,433,5.0406,NEAR BAY,261400
-118.31,33.81,30,1773,356.0,905,352,4.3056,<1H OCEAN,336000
-117.91,33.84,35,1244,324.0,1603,322,2.9583,<1H OCEAN,175400
-118.22,33.92,32,1263,333.0,1789,346,1.9957,<1H OCEAN,89300
-119.63,34.4,29,3865,814.0,1266,613,6.0069,<1H OCEAN,500001
-118.14,33.91,36,1096,204.0,569,201,4.475,<1H OCEAN,182300
-118.28,34.05,41,1075,597.0,2260,614,1.3,<1H OCEAN,162500
-120.5,37.3,29,1572,456.0,1697,429,1.76,INLAND,63200
-118.25,34.16,14,3700,945.0,1681,905,3.9054,<1H OCEAN,200000
-122.05,38.56,20,1005,168.0,457,157,5.679,INLAND,225000
-122.34,41.21,26,178,40.0,55,25,2.0375,INLAND,57500
-119.13,36.13,28,1673,385.0,1434,371,2.0586,INLAND,40900
-122.08,37.69,36,2350,499.0,1105,467,3.3021,NEAR BAY,195700
-121.79,37.0,28,2715,451.0,1154,386,4.8021,<1H OCEAN,290400
-117.87,33.87,7,2663,642.0,1367,677,4.6563,<1H OCEAN,162400
-122.03,37.31,19,2885,859.0,1520,784,3.375,<1H OCEAN,275700
-118.15,34.02,37,2344,631.0,2195,610,2.7022,<1H OCEAN,151900
-119.75,36.87,3,13802,2244.0,5226,1972,5.0941,INLAND,143700
-121.29,38.59,19,2460,470.0,1346,480,3.6563,INLAND,95600
-121.51,38.56,43,1048,312.0,1320,294,1.0649,INLAND,137500
-122.4,37.8,52,2094,568.0,920,503,4.2015,NEAR BAY,412500
-117.24,32.98,4,6423,1042.0,2607,983,7.6348,NEAR OCEAN,337000
-120.81,38.67,14,8396,1578.0,3952,1474,3.0565,INLAND,118800
-121.44,38.51,27,7212,1606.0,4828,1549,2.214,INLAND,82400
-118.36,33.98,29,2861,816.0,1715,775,2.7712,<1H OCEAN,160900
-118.32,33.88,34,1803,341.0,947,333,5.5538,<1H OCEAN,280300
-117.99,33.67,19,3808,790.0,1776,756,4.625,<1H OCEAN,282200
-121.3,38.64,20,5001,830.0,2330,830,4.0833,INLAND,160000
-118.21,34.18,14,2672,335.0,1113,318,12.1579,<1H OCEAN,500001
-119.08,35.42,10,4159,608.0,2089,591,5.5261,INLAND,132000
-118.24,34.05,13,1703,697.0,1823,669,0.8288,<1H OCEAN,181300
-118.46,34.04,17,2729,897.0,1404,758,3.1235,<1H OCEAN,420800
-117.96,33.65,21,2030,318.0,910,311,7.8453,<1H OCEAN,343300
-118.17,34.1,48,2514,595.0,2484,601,3.1146,<1H OCEAN,142500
-118.1,33.79,36,3359,596.0,1522,565,5.1805,<1H OCEAN,249400
-117.4,33.76,8,1954,330.0,973,321,4.4875,INLAND,249100
-117.92,33.75,32,790,199.0,1196,201,3.0625,<1H OCEAN,142800
-118.38,34.18,40,2079,568.0,1396,526,3.0061,<1H OCEAN,190800
-117.67,33.54,16,2102,350.0,1003,328,4.7981,<1H OCEAN,170800
-117.21,32.89,14,3114,773.0,1592,776,3.3176,NEAR OCEAN,156100
-118.13,33.85,36,1885,391.0,1049,405,3.55,<1H OCEAN,212800
-121.67,36.93,22,569,132.0,542,125,2.1875,<1H OCEAN,187500
-117.83,33.75,34,2660,601.0,1475,567,3.4152,<1H OCEAN,210200
-118.0,33.76,29,1982,503.0,1426,502,3.0263,<1H OCEAN,194200
-122.33,37.39,52,573,102.0,232,92,6.2263,NEAR OCEAN,500001
-118.28,34.76,19,3430,601.0,1817,571,4.7875,INLAND,163600
-122.23,37.77,52,772,179.0,409,160,3.3214,NEAR BAY,189600
-122.84,38.4,15,3080,617.0,1446,599,3.6696,<1H OCEAN,194400
-118.26,34.5,6,5813,908.0,2275,790,4.7778,INLAND,340400
-118.35,33.91,31,2583,663.0,1675,612,3.5234,<1H OCEAN,265000
-121.81,37.23,17,2319,324.0,1076,338,6.4664,<1H OCEAN,278300
-122.01,38.26,12,4132,710.0,2087,633,4.5987,INLAND,139700
-122.46,37.78,52,2165,580.0,1067,530,2.9293,NEAR BAY,350000
-122.23,37.85,52,2800,411.0,1061,403,6.3434,NEAR BAY,373600
-118.27,34.1,51,3149,519.0,1082,510,6.4459,<1H OCEAN,421600
-117.65,34.06,41,1171,334.0,1479,334,2.25,INLAND,90500
-117.1,32.75,16,2426,799.0,1505,754,1.6444,NEAR OCEAN,103400
-119.78,36.83,18,4164,741.0,1817,681,4.2153,INLAND,95200
-118.23,33.96,36,1062,270.0,1136,273,1.6597,<1H OCEAN,109100
-118.05,33.78,25,3112,435.0,1098,401,6.0,<1H OCEAN,353500
-121.95,37.34,25,5236,1320.0,2529,1213,3.1702,<1H OCEAN,256100
-118.25,34.12,21,739,265.0,861,246,2.4856,<1H OCEAN,181300
-119.65,37.09,17,1280,254.0,707,267,3.55,INLAND,106300
-118.04,33.85,18,3628,546.0,1922,544,7.5057,<1H OCEAN,328500
-120.97,37.64,42,2359,504.0,1131,480,2.0833,INLAND,95500
-121.98,38.32,45,19,5.0,7460,6,10.2264,INLAND,137500
-118.49,34.04,31,4066,951.0,1532,868,4.8125,<1H OCEAN,500001
-119.33,35.6,32,2703,683.0,2682,675,1.4619,INLAND,60500
-118.58,34.23,29,3907,773.0,2037,727,4.1023,<1H OCEAN,230200
-122.26,37.82,40,624,195.0,423,160,0.9506,NEAR BAY,187500
-117.77,33.8,16,3973,483.0,1373,452,9.8074,<1H OCEAN,417000
-122.27,37.85,52,335,83.0,152,77,2.2841,NEAR BAY,106300
-119.79,36.3,16,1717,277.0,903,289,4.3438,INLAND,93100
-117.15,32.81,34,1629,318.0,900,282,3.1458,NEAR OCEAN,178300
-122.19,37.79,50,968,195.0,462,184,2.9844,NEAR BAY,179900
-122.45,40.61,17,785,155.0,417,136,2.3289,INLAND,58200
-117.35,33.64,23,6859,1535.0,3405,1351,2.5395,<1H OCEAN,109200
-119.07,35.42,19,3889,832.0,1872,731,2.6812,INLAND,107600
-118.34,33.8,33,2194,469.0,987,397,5.0951,<1H OCEAN,318900
-121.89,37.21,14,5636,697.0,2281,680,8.4262,<1H OCEAN,459200
-119.01,35.24,6,80,16.0,66,21,3.125,INLAND,65000
-121.9,37.39,42,42,14.0,26,14,1.7361,<1H OCEAN,500001
-121.42,38.65,21,2274,495.0,1157,445,2.098,INLAND,49800
-121.79,37.33,10,3283,550.0,2491,522,6.6633,<1H OCEAN,283700
-118.3,34.09,32,2202,674.0,2178,635,2.0307,<1H OCEAN,226700
-119.17,34.26,10,3654,541.0,1638,551,6.1885,NEAR OCEAN,267300
-121.82,39.75,29,7744,1375.0,3316,1365,3.0253,INLAND,111400
-117.88,33.74,16,1444,446.0,2329,441,3.1691,<1H OCEAN,159400
-121.63,40.92,23,1922,411.0,872,350,2.2337,INLAND,64500
-117.15,32.74,26,3149,832.0,1320,808,3.0259,NEAR OCEAN,211700
-118.27,33.83,34,1124,245.0,717,242,3.1667,<1H OCEAN,186900
-118.17,34.03,43,1636,506.0,1855,502,2.2902,<1H OCEAN,152400
-121.42,38.54,29,2358,493.0,1071,470,2.925,INLAND,94300
-118.95,35.32,29,3480,608.0,2007,541,3.2738,INLAND,78700
-117.33,34.12,38,1703,385.0,1356,363,2.0391,INLAND,70400
-117.85,33.74,26,2589,1003.0,5756,983,2.1992,<1H OCEAN,170800
-121.31,37.94,41,375,108.0,323,98,1.9531,INLAND,45000
-121.95,37.39,24,5230,934.0,3795,970,5.4228,<1H OCEAN,264100
-118.41,33.88,34,1471,308.0,498,264,7.0842,<1H OCEAN,500001
-117.7,33.62,16,9653,2000.0,4732,1922,3.7361,<1H OCEAN,197200
-118.2,34.07,21,1353,380.0,1688,367,1.9937,<1H OCEAN,139600
-121.84,37.32,22,3015,581.0,2491,530,4.3419,<1H OCEAN,176300
-118.18,34.11,44,1346,398.0,1204,344,2.3984,<1H OCEAN,152200
-117.68,35.55,9,3811,605.0,1518,568,5.5551,INLAND,142500
-122.01,37.36,25,2796,429.0,1267,426,6.6329,<1H OCEAN,349000
-118.09,34.07,26,794,182.0,709,170,3.175,<1H OCEAN,170800
-121.99,37.36,32,1754,324.0,917,330,4.6761,<1H OCEAN,298300
-117.85,33.89,22,4020,655.0,1486,635,5.9639,<1H OCEAN,262300
-117.96,33.82,32,2856,622.0,1499,601,3.63,<1H OCEAN,183400
-118.43,34.05,24,3832,949.0,1613,893,3.9673,<1H OCEAN,477300
-116.8,32.8,11,3874,565.0,1672,546,6.1481,<1H OCEAN,274600
-117.04,32.9,6,6525,826.0,3146,806,9.2858,<1H OCEAN,436100
-119.45,36.59,41,1749,342.0,1171,314,1.6875,INLAND,66100
-120.9,37.81,27,4213,750.0,2142,746,3.7031,INLAND,173300
-121.84,37.38,34,762,182.0,611,193,3.5625,<1H OCEAN,201800
-118.19,34.06,37,1715,456.0,2052,440,2.3125,<1H OCEAN,116100
-121.28,38.6,25,1122,198.0,564,213,3.1654,INLAND,111600
-122.43,37.74,52,1514,314.0,724,301,5.3292,NEAR BAY,300900
-117.27,33.04,27,1839,392.0,1302,404,3.55,NEAR OCEAN,214600
-121.78,37.67,26,2211,344.0,1024,321,5.2649,INLAND,199800
-117.07,32.76,14,2523,545.0,1297,525,2.3886,NEAR OCEAN,138100
-121.45,38.57,48,1962,356.0,704,362,3.5313,INLAND,147900
-118.36,33.89,27,2837,684.0,2141,648,3.1325,<1H OCEAN,215000
-118.15,33.93,25,1948,433.0,1128,429,3.7614,<1H OCEAN,255900
-121.08,38.67,10,2499,331.0,1040,333,6.844,INLAND,239600
-122.74,38.43,11,4670,1007.0,2430,962,3.0341,<1H OCEAN,142300
-122.17,37.75,48,1751,390.0,935,349,1.4375,NEAR BAY,90000
-121.97,37.44,17,127,28.0,219,22,4.5179,<1H OCEAN,112500
-122.2,37.8,52,1547,293.0,706,268,4.7721,NEAR BAY,217100
-117.75,34.07,52,2550,586.0,1246,576,1.6006,INLAND,146200
